dependency_category,index,link_str,project,option_name,option_value,option_type,option_file,option_technology,dependent_option_name,dependent_option_value,dependent_option_type,dependent_option_file,dependent_option_technology,config_type,rating,final_rating,final_category,sub_category,explanation
value-equality,60,jetlinks-community::::jetlinks-components/logging-component/pom.xml::::project::::dependencies::::dependency_logback-classic::::groupId::::ch.qos.logback <-> jetlinks-community::::pom.xml::::project::::dependencies::::dependency_logback-classic::::groupId::::ch.qos.logback,jetlinks-community,project.dependencies.dependency_logback-classic.groupId,ch.qos.logback,ConfigType.NAME,jetlinks-components/logging-component/pom.xml,maven,project.dependencies.dependency_logback-classic.groupId,ch.qos.logback,ConfigType.NAME,pom.xml,maven,correct,Borderline,True,Libraries,Maven Dependency,same dependency in different module live under same groupID
value-equality,462,Spring-Cloud-Platform::::ace-gate/pom.xml::::project::::artifactId::::ace-gate <-> Spring-Cloud-Platform::::pom.xml::::project::::modules::::module::::ace-gate,Spring-Cloud-Platform,project.artifactId,ace-gate,ConfigType.NAME,ace-gate/pom.xml,maven,project.modules.module,ace-gate,ConfigType.NAME,pom.xml,maven,correct,TRUE,True,Multi-Maven-Modules,Project Aggregation,"project aggregation, module specified with artifactID"
value-equality,402,spring-boot-admin::::pom.xml::::project::::profiles::::profile_coverage::::build::::plugins::::plugin_jacoco-maven-plugin::::artifactId::::jacoco-maven-plugin <-> spring-boot-admin::::spring-boot-admin-samples/pom.xml::::project::::profiles::::profile_travis::::build::::plugins::::plugin_jacoco-maven-plugin::::artifactId::::jacoco-maven-plugin,spring-boot-admin,project.profiles.profile_coverage.build.plugins.plugin_jacoco-maven-plugin.artifactId,jacoco-maven-plugin,ConfigType.NAME,pom.xml,maven,project.profiles.profile_travis.build.plugins.plugin_jacoco-maven-plugin.artifactId,jacoco-maven-plugin,ConfigType.NAME,spring-boot-admin-samples/pom.xml,maven,correct,Borderline,True,Libraries,Maven Plugin,same plugin but different profiles
value-equality,162,mall-swarm::::mall-auth/pom.xml::::project::::parent_mall-swarm::::version::::version:1.0-SNAPSHOT <-> mall-swarm::::mall-monitor/pom.xml::::project::::version::::version:1.0-SNAPSHOT,mall-swarm,project.parent_mall-swarm.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-auth/pom.xml,maven,project.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-monitor/pom.xml,maven,correct,Borderline,False,Version Numbers,Project Version,submodules can have different versions unless explicitly stated
value-equality,486,Spring-Cloud-Platform::::ace-modules/ace-nlp/pom.xml::::project::::modelVersion::::modelVersion:4.0.0<->Spring-Cloud-Platform::::ace-modules/ace-sample/pom.xml::::project::::modelVersion::::modelVersion:4.0.0,Spring-Cloud-Platform,project.ModelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,ace-modules/ace-nlp/pom.xml,maven,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,ace-modules/ace-sample/pom.xml,maven,correct,TRUE,True,Version Numbers,POM Version,modelVersion has to be consistent across all modules and is generally set to 4.0.0 since it is the only supported version
value-equality,109,litemall::::litemall-db/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-json::::groupId::::org.springframework.boot <-> litemall::::pom.xml::::project::::dependencies::::dependency_spring-boot-starter-test::::groupId::::org.springframework.boot,litemall,project.dependencies.dependency_spring-boot-starter-json.groupId,org.springframework.boot,ConfigType.NAME,litemall-db/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-test.groupId,org.springframework.boot,ConfigType.NAME,pom.xml,maven,correct,FALSE,False,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,393,pig::::pig-common/pig-common-feign/pom.xml::::project::::packaging::::jar <-> pig::::pig-common/pig-common-mybatis/pom.xml::::project::::packaging::::jar,pig,project.packaging,jar,ConfigType.TYPE,pig-common/pig-common-feign/pom.xml,maven,project.packaging,jar,ConfigType.TYPE,pig-common/pig-common-mybatis/pom.xml,maven,correct,FALSE,False,Multi-Maven-Modules,Packaging Format,packaging can be different
value-equality,355,pig::::pig-visual/pig-quartz/pom.xml::::project::::profiles::::profile_cloud::::activation::::activeByDefault::::true <-> pig::::pom.xml::::project::::build::::plugins::::plugin_flatten-maven-plugin::::configuration::::updatePomFile::::true,pig,project.profiles.profile_cloud.activation.activeByDefault,TRUE,ConfigType.BOOLEAN,pig-visual/pig-quartz/pom.xml,maven,project.build.plugins.plugin_flatten-maven-plugin.configuration.updatePomFile,TRUE,ConfigType.BOOLEAN,pom.xml,maven,correct,FALSE,False,Boolean,Boolean,different options that are not related
value-equality,455,Spring-Cloud-Platform::::ace-infrastructure/ace-monitor/pom.xml::::project::::parent_ace-infrastructure::::artifactId::::ace-infrastructure <-> Spring-Cloud-Platform::::ace-infrastructure/pom.xml::::project::::artifactId::::ace-infrastructure,Spring-Cloud-Platform,project.parent_ace-infrastructure.artifactId,ace-infrastructure,ConfigType.NAME,ace-infrastructure/ace-monitor/pom.xml,maven,project.artifactId,ace-infrastructure,ConfigType.NAME,ace-infrastructure/pom.xml,maven,correct,Borderline,True,Multi-Maven-Modules,Project Inheritance,artifactID is inherited from parent
value-equality,345,piggymetrics::::account-service/pom.xml::::project::::dependencies::::dependency_spring-cloud-starter-openfeign::::groupId::::org.springframework.cloud <-> piggymetrics::::statistics-service/pom.xml::::project::::dependencies::::dependency_spring-cloud-starter-openfeign::::groupId::::org.springframework.cloud,piggymetrics,project.dependencies.dependency_spring-cloud-starter-openfeign.groupId,org.springframework.cloud,ConfigType.NAME,account-service/pom.xml,maven,project.dependencies.dependency_spring-cloud-starter-openfeign.groupId,org.springframework.cloud,ConfigType.NAME,statistics-service/pom.xml,maven,correct,Borderline,True,Libraries,Maven Dependency,same dependency in different modules live under the same groupId
value-equality,469,Spring-Cloud-Platform::::ace-modules/ace-tool/pom.xml::::project::::dependencies::::dependency_lucene-highlighter::::groupId::::org.apache.lucene <-> Spring-Cloud-Platform::::ace-modules/ace-tool/pom.xml::::project::::dependencies::::dependency_lucene-queryparser::::groupId::::org.apache.lucene,Spring-Cloud-Platform,project.dependencies.dependency_lucene-highlighter.groupId,org.apache.lucene,ConfigType.NAME,ace-modules/ace-tool/pom.xml,maven,project.dependencies.dependency_lucene-queryparser.groupId,org.apache.lucene,ConfigType.NAME,ace-modules/ace-tool/pom.xml,maven,correct,Borderline,False,Libraries,Maven Dependency,different dependencies can have their own groupId
value-equality,318,piggymetrics::::monitoring/Dockerfile::::FROM::::java:8-jre <-> piggymetrics::::statistics-service/Dockerfile::::FROM::::java:8-jre,piggymetrics,FROM,java:8-jre,ConfigType.UNKNOWN,monitoring/Dockerfile,docker,FROM,java:8-jre,ConfigType.UNKNOWN,statistics-service/Dockerfile,docker,correct,FALSE,False,Independent Components,Different Dockerfiles,different Dockerfiles does not depend on each other
value-equality,423,spring-boot-admin::::spring-boot-admin-samples/spring-boot-admin-sample-hazelcast/src/main/resources/application.yml::::management.endpoint.health.show-details::::ALWAYS <-> spring-boot-admin::::spring-boot-admin-samples/spring-boot-admin-sample-reactive/src/main/resources/application.yml::::management.endpoint.health.show-details::::ALWAYS,spring-boot-admin,management.endpoint.health.show-details,ALWAYS,ConfigType.UNKNOWN,spring-boot-admin-samples/spring-boot-admin-sample-hazelcast/src/main/resources/application.yml,spring,management.endpoint.health.show-details,ALWAYS,ConfigType.UNKNOWN,spring-boot-admin-samples/spring-boot-admin-sample-reactive/src/main/resources/application.yml,spring,correct,Borderline,False,Others,Health Monitoring,without additional information there is no reason why they the values must be identical
value-equality,62,jetlinks-community::::docker/run-all/docker-compose.yml::::services::::jetlinks::::environment::::hsweb.cors.configs[0].allowed-credentials::::true <-> jetlinks-community::::jetlinks-components/common-component/pom.xml::::project::::dependencies::::dependency_spring-data-redis::::optional::::true,jetlinks-community,services.jetlinks.environment.hsweb.cors.configs[0].allowed-credentials,TRUE,ConfigType.ENVIRONMENT,docker/run-all/docker-compose.yml,docker-compose,project.dependencies.dependency_spring-data-redis.optional,TRUE,ConfigType.BOOLEAN,jetlinks-components/common-component/pom.xml,maven,partially,FALSE,False,Boolean,Boolean,different options that are not related
value-equality,296,music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-mail::::groupId::::org.springframework.boot <-> music-website::::music-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-test::::groupId::::org.springframework.boot,music-website,project.dependencies.dependency_spring-boot-starter-mail.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-test.groupId,org.springframework.boot,ConfigType.NAME,music-server/pom.xml,maven,correct,FALSE,False,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,430,spring-boot-admin::::spring-boot-admin-samples/spring-boot-admin-sample-eureka/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-web::::groupId::::org.springframework.boot <-> spring-boot-admin::::spring-boot-admin-server/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-test::::groupId::::org.springframework.boot,spring-boot-admin,project.dependencies.dependency_spring-boot-starter-web.groupId,org.springframework.boot,ConfigType.NAME,spring-boot-admin-samples/spring-boot-admin-sample-eureka/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-test.groupId,org.springframework.boot,ConfigType.NAME,spring-boot-admin-server/pom.xml,maven,correct,FALSE,False,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,18,apollo::::apollo-assembly/src/main/resources/application.yml::::eureka.client.fetch-registry::::False <-> apollo::::apollo-configservice/src/main/resources/application.yml::::eureka.server.enableSelfPreservation::::False,apollo,eureka.client.fetch-registry,FALSE,ConfigType.BOOLEAN,apollo-assembly/src/main/resources/application.yml,spring,eureka.server.enableSelfPreservation,FALSE,ConfigType.BOOLEAN,apollo-configservice/src/main/resources/application.yml,spring,correct,FALSE,False,Others,Eureka,different options that are not related
value-equality,293,music-website::::music-server/docker-server/docker-compose.yml::::services::::db::::environment::::MYSQL_PASSWORD::::123456 <-> music-website::::music-server/src/main/resources/application-prod.properties::::spring.datasource.password::::123456,music-website,services.db.environment.MYSQL_PASSWORD,123456,ConfigType.PASSWORD,music-server/docker-server/docker-compose.yml,docker-compose,spring.datasource.password,123456,ConfigType.PASSWORD,music-server/src/main/resources/application-prod.properties,spring,correct,Borderline,True,Datasource,Datasource,"if same datasource then true, if different datasources then probably false"
value-equality,354,pig::::pig-common/pig-common-bom/pom.xml::::project::::dependencyManagement::::dependencies::::dependency_pig-common-mybatis::::groupId::::com.pig4cloud <-> pig::::pig-upms/pig-upms-biz/pom.xml::::project::::dependencies::::dependency_pig-common-xss::::groupId::::com.pig4cloud,pig,project.dependencyManagement.dependencies.dependency_pig-common-mybatis.groupId,com.pig4cloud,ConfigType.NAME,pig-common/pig-common-bom/pom.xml,maven,project.dependencies.dependency_pig-common-xss.groupId,com.pig4cloud,ConfigType.NAME,pig-upms/pig-upms-biz/pom.xml,maven,correct,FALSE,True,Multi-Maven-Modules,Project Inheritance,"modules do not specify their own groupID but inherit it from the parent module, whenever the module is used (inheritance, dependency, etc) the groupID has to be the same"
value-equality,208,mall::::mall-portal/pom.xml::::project::::parent_mall::::version::::version:1.0-SNAPSHOT <-> mall::::mall-security/pom.xml::::project::::version::::version:1.0-SNAPSHOT,mall,project.parent_mall.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-portal/pom.xml,maven,project.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-security/pom.xml,maven,correct,Borderline,False,Version Numbers,Project Version,"different submodules can have different versions, for consistency should be equal"
value-equality,39,apollo::::apollo-audit/apollo-audit-impl/pom.xml::::project::::version::::version:${revision} <-> apollo::::apollo-audit/apollo-audit-spring-boot-starter/pom.xml::::project::::parent_apollo-audit::::version::::version:${revision},apollo,project.version,version:${revision},ConfigType.VERSION_NUMBER,apollo-audit/apollo-audit-impl/pom.xml,maven,project.parent_apollo-audit.version,version:${revision},ConfigType.VERSION_NUMBER,apollo-audit/apollo-audit-spring-boot-starter/pom.xml,maven,correct,TRUE,True,Multi-Maven-Modules,Maven Properties,"child POM inherit from parent POM, intended to be consistent"
value-equality,52,jetlinks-community::::jetlinks-components/notify-component/notify-dingtalk/pom.xml::::project::::dependencies::::dependency_notify-core::::artifactId::::notify-core <-> jetlinks-community::::jetlinks-components/notify-component/notify-sms/pom.xml::::project::::dependencies::::dependency_notify-core::::artifactId::::notify-core,jetlinks-community,project.dependencies.dependency_notify-core.artifactId,notify-core,ConfigType.NAME,jetlinks-components/notify-component/notify-dingtalk/pom.xml,maven,project.dependencies.dependency_notify-core.artifactId,notify-core,ConfigType.NAME,jetlinks-components/notify-component/notify-sms/pom.xml,maven,correct,Borderline,True,Libraries,Maven Dependency,same dependency in different modules have the same artifactID
value-equality,477,Spring-Cloud-Platform::::ace-modules/ace-generator/src/main/resources/application.yml::::spring.sample-datasource.url::::jdbc:mysql://${MYSQL_HOST:localhost}:${MYSQL_PORT:3306}/cloud_sample?useUnicode=true&characterEncoding=UTF8 <-> Spring-Cloud-Platform::::ace-modules/ace-sample/src/main/resources/application.yml::::spring.datasource.url::::jdbc:mysql://${MYSQL_HOST:localhost}:${MYSQL_PORT:3306}/cloud_sample?useUnicode=true&characterEncoding=UTF8,Spring-Cloud-Platform,spring.sample-datasource.url,jdbc:mysql://${MYSQL_HOST:localhost}:${MYSQL_PORT:3306}/cloud_sample?useUnicode=true&characterEncoding=UTF8,ConfigType.URL,ace-modules/ace-generator/src/main/resources/application.yml,spring,spring.datasource.url,jdbc:mysql://${MYSQL_HOST:localhost}:${MYSQL_PORT:3306}/cloud_sample?useUnicode=true&characterEncoding=UTF8,ConfigType.URL,ace-modules/ace-sample/src/main/resources/application.yml,spring,correct,Borderline,True,Datasource,Datasource,both modules use the same environment variable
